Year,LocationAbbr,LocationDesc,DataSource,Category,Indicator,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Number,WeightedNumber,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,CategoryID,IndicatorID,LocationID,ResponseID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2
2022,VT,Vermont,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.9,5.9,,,5.2,6.6,707,37287,Overall,Overall,,,DISEST,STATTYPE,50,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2022,HHS1,HHS Region 1,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,3.0,3.0,,,2.8,3.3,1694,382442,Overall,Overall,,,DISEST,STATTYPE,80,Q6SEL,AGEADJPREV,CAT1,BO1,,
2022,IA,Iowa,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,10.1,10.1,,,9.4,10.9,1197,278205,Overall,Overall,,,DISEST,STATTYPE,19,Q6MOB,AGEADJPREV,CAT1,BO1,,
2022,KY,Kentucky,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,9.4,9.4,,,8.3,10.8,478,367584,Overall,Overall,,,DISEST,STATTYPE,21,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2022,PR,Puerto Rico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,16.7,16.7,,,15.3,18.2,979,522293,Overall,Overall,,,DISEST,STATTYPE,72,Q6VIS,AGEADJPREV,CAT1,BO1,,
2022,AZ,Arizona,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,31.0,31.0,,,29.3,32.6,3494,1738025,Overall,Overall,,,DISEST,STATTYPE,04,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2022,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,15.3,15.3,,,13.8,17.1,580,1209169,Overall,Overall,,,DISEST,STATTYPE,37,Q6COG,AGEADJPREV,CAT1,BO1,,
2022,FL,Florida,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,29.1,29.1,,,27.4,30.9,4430,5003997,Overall,Overall,,,DISEST,STATTYPE,12,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2022,WV,West Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,19.3,19.3,,,17.7,20.9,844,259028,Overall,Overall,,,DISEST,STATTYPE,54,Q6COG,AGEADJPREV,CAT1,BO1,,
2022,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,7.6,7.6,,,5.4,10.7,152,7865,Overall,Overall,,,DISEST,STATTYPE,66,Q6IND,AGEADJPREV,CAT1,BO1,,
2022,NY,New York,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,12.1,12.1,,,11.5,12.8,2409,1970414,Overall,Overall,,,DISEST,STATTYPE,36,Q6MOB,AGEADJPREV,CAT1,BO1,,
2022,SD,South Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,24.0,24.0,,,21.5,26.6,2313,173020,Overall,Overall,,,DISEST,STATTYPE,46,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2022,ID,Idaho,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,5.6,5.6,,,4.9,6.4,367,85744,Overall,Overall,,,DISEST,STATTYPE,16,Q6VIS,AGEADJPREV,CAT1,BO1,,
2022,NH,New Hampshire,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,7.7,7.7,,,6.6,9.0,462,79932,Overall,Overall,,,DISEST,STATTYPE,33,Q6IND,AGEADJPREV,CAT1,BO1,,
2022,HHS9,HHS Region 9,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,5.2,5.2,,,4.7,5.7,1889,2035073,Overall,Overall,,,DISEST,STATTYPE,88,Q6VIS,AGEADJPREV,CAT1,BO1,,
2022,KS,Kansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,7.1,7.1,,,6.4,7.8,787,152044,Overall,Overall,,,DISEST,STATTYPE,20,Q6IND,AGEADJPREV,CAT1,BO1,,
2022,NY,New York,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,73.1,73.1,,,72.0,74.1,11569,10081594,Overall,Overall,,,DISEST,STATTYPE,36,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2022,NE,Nebraska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,9.9,9.9,,,9.1,10.7,1182,160413,Overall,Overall,,,DISEST,STATTYPE,31,Q6MOB,AGEADJPREV,CAT1,BO1,,
2022,PA,Pennsylvania,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,72.3,72.3,,,70.2,74.2,3068,6981249,Overall,Overall,,,DISEST,STATTYPE,42,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2022,WI,Wisconsin,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,3.2,3.2,,,2.8,3.7,437,154315,Overall,Overall,,,DISEST,STATTYPE,55,Q6SEL,AGEADJPREV,CAT1,BO1,,
2022,MO,Missouri,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,5.1,5.1,,,4.5,5.8,445,257264,Overall,Overall,,,DISEST,STATTYPE,29,Q6VIS,AGEADJPREV,CAT1,BO1,,
2022,US,"United States, DC & Territories",BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,7.7,7.7,,,7.5,7.9,32447,19570433,Overall,Overall,,,DISEST,STATTYPE,59,Q6IND,AGEADJPREV,CAT1,BO1,,
2022,UT,Utah,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,3.5,3.5,,,3.0,4.1,342,80747,Overall,Overall,,,DISEST,STATTYPE,49,Q6VIS,AGEADJPREV,CAT1,BO1,,
2022,GA,Georgia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,71.3,71.3,,,69.8,72.8,5562,5350458,Overall,Overall,,,DISEST,STATTYPE,13,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2022,NM,New Mexico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,7.5,7.5,,,6.6,8.6,436,129003,Overall,Overall,,,DISEST,STATTYPE,35,Q6IND,AGEADJPREV,CAT1,BO1,,
2022,AZ,Arizona,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.6,6.6,,,5.9,7.3,1065,416540,Overall,Overall,,,DISEST,STATTYPE,04,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2022,VT,Vermont,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,2.1,2.1,,,1.7,2.6,199,11263,Overall,Overall,,,DISEST,STATTYPE,50,Q6SEL,AGEADJPREV,CAT1,BO1,,
2022,TX,Texas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,13.7,13.7,,,12.6,14.9,1731,2773262,Overall,Overall,,,DISEST,STATTYPE,48,Q6COG,AGEADJPREV,CAT1,BO1,,
2022,WY,Wyoming,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,10.7,10.7,,,9.6,11.9,638,52630,Overall,Overall,,,DISEST,STATTYPE,56,Q6MOB,AGEADJPREV,CAT1,BO1,,
2022,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,7.8,7.8,,,7.0,8.7,481,51166,Overall,Overall,,,DISEST,STATTYPE,38,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2022,MO,Missouri,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,31.3,31.3,,,29.8,32.8,2648,1543928,Overall,Overall,,,DISEST,STATTYPE,29,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2022,HHS6,HHS Region 6,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,68.8,68.8,,,67.8,69.8,20732,20510979,Overall,Overall,,,DISEST,STATTYPE,85,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2022,IL,Illinois,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,4.4,4.4,,,3.7,5.2,201,481176,Overall,Overall,,,DISEST,STATTYPE,17,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2022,AL,Alabama,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,15.6,15.6,,,14.4,16.9,1020,699854,Overall,Overall,,,DISEST,STATTYPE,01,Q6MOB,AGEADJPREV,CAT1,BO1,,
2022,CA,California,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,73.4,73.4,,,72.1,74.6,7183,20177279,Overall,Overall,,,DISEST,STATTYPE,06,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2022,MN,Minnesota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,9.6,9.6,,,9.0,10.2,1917,457443,Overall,Overall,,,DISEST,STATTYPE,27,Q6MOB,AGEADJPREV,CAT1,BO1,,
2022,CA,California,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,7.0,7.0,,,6.3,7.8,736,2018719,Overall,Overall,,,DISEST,STATTYPE,06,Q6IND,AGEADJPREV,CAT1,BO1,,
2022,AZ,Arizona,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,12.8,12.8,,,11.9,13.9,1885,791860,Overall,Overall,,,DISEST,STATTYPE,04,Q6MOB,AGEADJPREV,CAT1,BO1,,
2022,PR,Puerto Rico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,58.5,58.5,,,56.6,60.3,2923,1614664,Overall,Overall,,,DISEST,STATTYPE,72,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2022,OK,Oklahoma,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,9.7,9.7,,,8.7,10.7,583,286867,Overall,Overall,,,DISEST,STATTYPE,40,Q6IND,AGEADJPREV,CAT1,BO1,,
2022,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,10.0,10.0,,,9.0,11.1,561,63768,Overall,Overall,,,DISEST,STATTYPE,38,Q6MOB,AGEADJPREV,CAT1,BO1,,
2022,HHS9,HHS Region 9,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,7.2,7.2,,,6.7,7.8,2494,2753953,Overall,Overall,,,DISEST,STATTYPE,88,Q6IND,AGEADJPREV,CAT1,BO1,,
2022,HHS9,HHS Region 9,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,27.5,27.5,,,26.5,28.5,10167,10482105,Overall,Overall,,,DISEST,STATTYPE,88,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2022,SC,South Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,3.3,3.3,,,2.8,3.8,387,137858,Overall,Overall,,,DISEST,STATTYPE,45,Q6SEL,AGEADJPREV,CAT1,BO1,,
2022,HHS7,HHS Region 7,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,12.1,12.1,,,11.6,12.6,5618,1464550,Overall,Overall,,,DISEST,STATTYPE,86,Q6MOB,AGEADJPREV,CAT1,BO1,,
2022,SD,South Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,7.5,7.5,,,6.1,9.3,874,58396,Overall,Overall,,,DISEST,STATTYPE,46,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2022,OK,Oklahoma,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,10.7,10.7,,,9.8,11.5,826,352191,Overall,Overall,,,DISEST,STATTYPE,40,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2022,HHS5,HHS Region 5,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,4.5,4.5,,,4.2,4.7,3135,1845689,Overall,Overall,,,DISEST,STATTYPE,84,Q6VIS,AGEADJPREV,CAT1,BO1,,
2022,MI,Michigan,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,71.3,71.3,,,70.0,72.7,6440,5077142,Overall,Overall,,,DISEST,STATTYPE,26,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2022,IN,Indiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,29.3,29.3,,,28.1,30.6,3058,1436968,Overall,Overall,,,DISEST,STATTYPE,18,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2022,RI,Rhode Island,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,14.9,14.9,,,13.3,16.6,594,115063,Overall,Overall,,,DISEST,STATTYPE,44,Q6COG,AGEADJPREV,CAT1,BO1,,
2022,HHS4,HHS Region 4,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,15.1,15.1,,,14.4,15.7,6911,7328891,Overall,Overall,,,DISEST,STATTYPE,83,Q6COG,AGEADJPREV,CAT1,BO1,,
2022,DC,District of Columbia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,2.7,2.7,,,2.1,3.5,96,12833,Overall,Overall,,,DISEST,STATTYPE,11,Q6SEL,AGEADJPREV,CAT1,BO1,,
2022,HHS3,HHS Region 3,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,11.5,11.5,,,10.9,12.1,6832,3132778,Overall,Overall,,,DISEST,STATTYPE,82,Q6MOB,AGEADJPREV,CAT1,BO1,,
2022,OK,Oklahoma,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,62.2,62.2,,,60.6,63.8,3136,1737083,Overall,Overall,,,DISEST,STATTYPE,40,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2022,IL,Illinois,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,3.5,3.5,,,2.8,4.4,168,360766,Overall,Overall,,,DISEST,STATTYPE,17,Q6SEL,AGEADJPREV,CAT1,BO1,,
2022,FL,Florida,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.0,6.0,,,5.2,6.9,1347,1270675,Overall,Overall,,,DISEST,STATTYPE,12,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2022,HI,Hawaii,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,9.2,9.2,,,8.2,10.2,717,99425,Overall,Overall,,,DISEST,STATTYPE,15,Q6COG,AGEADJPREV,CAT1,BO1,,
2022,HHS10,HHS Region 10,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,27.8,27.8,,,27.2,28.5,12620,3178668,Overall,Overall,,,DISEST,STATTYPE,89,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2022,MS,Mississippi,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,16.2,16.2,,,14.7,17.8,611,349574,Overall,Overall,,,DISEST,STATTYPE,28,Q6COG,AGEADJPREV,CAT1,BO1,,
2022,MD,Maryland,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,76.0,76.0,,,74.8,77.1,10793,3313657,Overall,Overall,,,DISEST,STATTYPE,24,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2022,IL,Illinois,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,23.7,23.7,,,22.0,25.4,1002,2331134,Overall,Overall,,,DISEST,STATTYPE,17,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2022,CA,California,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.8,5.8,,,5.2,6.4,693,1804200,Overall,Overall,,,DISEST,STATTYPE,06,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2022,VI,U.S. Virgin Islands,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,3.1,3.1,,,1.9,5.1,84,2655,Overall,Overall,,,DISEST,STATTYPE,78,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2022,HHS4,HHS Region 4,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,8.1,8.1,,,7.7,8.5,4615,4251698,Overall,Overall,,,DISEST,STATTYPE,83,Q6IND,AGEADJPREV,CAT1,BO1,,
2022,ME,Maine,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,11.6,11.6,,,10.8,12.6,1763,157031,Overall,Overall,,,DISEST,STATTYPE,23,Q6MOB,AGEADJPREV,CAT1,BO1,,
2022,WY,Wyoming,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,71.8,71.8,,,69.8,73.7,2668,301454,Overall,Overall,,,DISEST,STATTYPE,56,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2022,CT,Connecticut,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,10.5,10.5,,,9.6,11.5,1101,320710,Overall,Overall,,,DISEST,STATTYPE,09,Q6MOB,AGEADJPREV,CAT1,BO1,,
2022,WY,Wyoming,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,6.8,6.8,,,5.7,8.2,263,29664,Overall,Overall,,,DISEST,STATTYPE,56,Q6IND,AGEADJPREV,CAT1,BO1,,
2022,VT,Vermont,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,25.0,25.0,,,23.5,26.5,2088,129726,Overall,Overall,,,DISEST,STATTYPE,50,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2022,MA,Massachusetts,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,6.5,6.5,,,5.9,7.3,673,366484,Overall,Overall,,,DISEST,STATTYPE,25,Q6IND,AGEADJPREV,CAT1,BO1,,
2022,AR,Arkansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,7.1,7.1,,,6.1,8.2,398,163777,Overall,Overall,,,DISEST,STATTYPE,05,Q6VIS,AGEADJPREV,CAT1,BO1,,
2022,WI,Wisconsin,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,3.8,3.8,,,3.3,4.3,487,179200,Overall,Overall,,,DISEST,STATTYPE,55,Q6VIS,AGEADJPREV,CAT1,BO1,,
2022,PA,Pennsylvania,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,11.1,11.1,,,10.0,12.4,646,1320369,Overall,Overall,,,DISEST,STATTYPE,42,Q6MOB,AGEADJPREV,CAT1,BO1,,
2022,MA,Massachusetts,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.6,5.6,,,5.0,6.2,745,345410,Overall,Overall,,,DISEST,STATTYPE,25,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2022,MO,Missouri,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,4.5,4.5,,,3.9,5.2,406,228962,Overall,Overall,,,DISEST,STATTYPE,29,Q6SEL,AGEADJPREV,CAT1,BO1,,
2022,MS,Mississippi,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,8.9,8.9,,,7.9,10.2,374,208822,Overall,Overall,,,DISEST,STATTYPE,28,Q6IND,AGEADJPREV,CAT1,BO1,,
2022,DE,Delaware,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,6.4,6.4,,,5.3,7.7,262,51238,Overall,Overall,,,DISEST,STATTYPE,10,Q6IND,AGEADJPREV,CAT1,BO1,,
2022,CT,Connecticut,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,74.3,74.3,,,72.7,75.7,6492,1902812,Overall,Overall,,,DISEST,STATTYPE,09,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2022,MT,Montana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,9.1,9.1,,,8.4,10.0,945,92573,Overall,Overall,,,DISEST,STATTYPE,30,Q6HEAR,AGEADJPREV,CAT1,BO1,,
